,Different Race/Ethnicity as Adoptive Parent,Same Race/Ethnicity as Adoptive Parent,Disabling Condition: Drug or Alcohol,Disabling Condition: Emotionally Disturbed,Disabling Condition: Learning Disability,Disabling Condition: Medically Involved,Disabling Condition: Other,Disabling Condition: Physical,Children in Adoption Placements,Children Waiting on Adoption as of 8/31,Total Months Since Termination,Average Months Since Termination of Parental Rights,Removals,Victims,In Foster Care,In Other Substitute Care,In Substitute Care with Non-Relative,In Substitute Care with Relative,Number of Consummated Adoptions,Number of Kids in Substitute Care,Percent of Kids in Consummated Adoptions,Fiscal Year_2010,Fiscal Year_2011,Fiscal Year_2012,Fiscal Year_2013,Fiscal Year_2014,Fiscal Year_2015,Fiscal Year_2016,Fiscal Year_2017,Fiscal Year_2018,Fiscal Year_2019,Region_1-Lubbock,Region_10-El Paso,Region_11-Edinburg,Region_2-Abilene,Region_3-Arlington,Region_4-Tyler,Region_5-Beaumont,Region_6-Houston,Region_7-Austin,Region_8-San Antonio,Region_9-Midland,Race/Ethnicity_African American,Race/Ethnicity_Anglo,Race/Ethnicity_Asian,Race/Ethnicity_Hispanic,Race/Ethnicity_Other,Age Group_Birth to Five Years Old,Age Group_Six to Twelve Years Old,Age Group_Thirteen to Seventeen Years Old,Gender_Female,Gender_Male
1048,6.0,38.0,1.0,4.0,9.0,1.0,0.0,0.0,49,67,677,10.1044776119403,14.0,14.0,67.0,77.0,68.0,76.0,44.0,144.0,23.404255319148938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1049,3.0,12.0,0.0,4.0,3.0,0.0,0.0,0.0,14,40,942,23.55,10.0,10.0,71.0,44.0,73.0,42.0,15.0,115.0,11.538461538461538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1050,47.0,36.0,13.0,1.0,6.0,1.0,0.0,0.0,84,85,493,5.8,10.0,10.0,53.0,62.0,50.0,65.0,83.0,115.0,41.91919191919192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1051,31.0,24.0,2.0,6.0,6.0,1.0,0.0,1.0,49,44,470,10.681818181818182,14.0,14.0,52.0,57.0,48.0,61.0,55.0,109.0,33.53658536585366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1052,2.0,7.0,0.0,4.0,2.0,0.0,0.0,0.0,11,21,595,28.33333333333333,10.0,10.0,51.0,23.0,54.0,20.0,9.0,74.0,10.843373493975903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
1053,16.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,14,17,82,4.823529411764706,10.0,10.0,20.0,27.0,18.0,29.0,0.0,47.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1054,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,7,105,15.0,14.0,14.0,9.0,17.0,11.0,15.0,0.0,26.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1055,16.0,32.0,6.0,0.0,1.0,2.0,0.0,0.0,45,37,229,6.1891891891891895,10.0,10.0,33.0,33.0,29.0,37.0,48.0,66.0,42.10526315789473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1056,5.0,15.0,0.0,2.0,6.0,1.0,0.0,0.0,20,32,403,12.59375,14.0,14.0,45.0,31.0,39.0,37.0,20.0,76.0,20.833333333333336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1057,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,3,22,1043,47.40909090909091,10.0,10.0,46.0,14.0,47.0,13.0,2.0,60.0,3.225806451612903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1058,17.0,58.0,17.0,2.0,9.0,4.0,0.0,1.0,75,73,466,6.383561643835616,10.0,10.0,68.0,65.0,61.0,72.0,75.0,133.0,36.05769230769231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1059,8.0,41.0,5.0,6.0,11.0,1.0,0.0,0.0,48,53,577,10.88679245283019,14.0,14.0,73.0,63.0,74.0,62.0,49.0,136.0,26.486486486486488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1060,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,9,36,798,22.16666666666667,10.0,10.0,67.0,32.0,74.0,25.0,9.0,99.0,8.333333333333332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1061,51.0,30.0,12.0,1.0,12.0,3.0,0.0,1.0,84,88,521,5.920454545454546,10.0,10.0,64.0,60.0,61.0,63.0,81.0,124.0,39.51219512195122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1062,26.0,25.0,0.0,6.0,9.0,0.0,0.0,0.0,46,66,927,14.045454545454545,14.0,14.0,63.0,61.0,63.0,61.0,51.0,124.0,29.142857142857142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1063,6.0,7.0,0.0,2.0,1.0,0.0,0.0,1.0,12,24,804,33.5,10.0,10.0,45.0,22.0,50.0,17.0,13.0,67.0,16.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1064,24.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,21,16,119,7.4375,10.0,10.0,25.0,22.0,20.0,27.0,0.0,47.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1065,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3,14,175,12.5,14.0,14.0,18.0,24.0,18.0,24.0,0.0,42.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1066,4.0,23.0,6.0,2.0,0.0,0.0,0.0,0.0,27,17,123,7.235294117647059,10.0,10.0,13.0,9.0,15.0,7.0,27.0,22.0,55.10204081632652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1067,3.0,17.0,1.0,2.0,5.0,0.0,0.0,0.0,20,16,430,26.875,14.0,14.0,21.0,10.0,20.0,11.0,20.0,31.0,39.21568627450981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1068,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,5,12,665,55.41666666666666,8.0,9.0,18.0,6.0,17.0,7.0,0.0,24.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
1069,15.0,32.0,18.0,2.0,11.0,5.0,0.0,2.0,48,38,255,6.7105263157894735,10.0,10.0,42.0,28.0,32.0,38.0,47.0,70.0,40.17094017094017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1070,7.0,22.0,0.0,3.0,1.0,0.0,0.0,0.0,28,35,537,15.342857142857143,14.0,14.0,46.0,38.0,47.0,37.0,29.0,84.0,25.663716814159294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1071,5.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,15,42,1895,45.11904761904761,10.0,10.0,64.0,25.0,65.0,24.0,13.0,89.0,12.745098039215685,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1072,97.0,157.0,62.0,3.0,13.0,6.0,0.0,1.0,251,174,1282,7.3678160919540225,10.0,10.0,79.0,71.0,72.0,78.0,254.0,150.0,62.87128712871287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1073,60.0,129.0,5.0,18.0,15.0,3.0,0.0,0.0,194,166,2459,14.813253012048195,14.0,14.0,113.0,81.0,110.0,84.0,189.0,194.0,49.34725848563969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1074,12.0,34.0,0.0,7.0,4.0,1.0,0.0,0.0,45,113,3753,33.212389380530965,10.0,10.0,91.0,45.0,101.0,35.0,46.0,136.0,25.274725274725274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1075,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7,1,2,2.0,8.0,10.0,4.0,11.0,3.0,12.0,0.0,15.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
1076,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5,7,59,8.428571428571429,10.0,14.0,5.0,9.0,8.0,6.0,0.0,14.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1077,8.0,13.0,7.0,0.0,3.0,3.0,0.0,0.0,24,16,103,6.4375,10.0,10.0,19.0,10.0,19.0,10.0,21.0,29.0,42.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1078,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,12,30,543,18.1,14.0,14.0,18.0,11.0,19.0,10.0,14.0,29.0,32.55813953488372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1079,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,4,15,1027,68.46666666666667,8.0,10.0,14.0,6.0,17.0,3.0,0.0,20.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1080,14.0,33.0,19.0,3.0,11.0,3.0,0.0,0.0,46,42,277,6.595238095238094,10.0,10.0,36.0,35.0,35.0,36.0,47.0,71.0,39.83050847457627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1081,6.0,20.0,2.0,2.0,7.0,1.0,0.0,0.0,29,61,1063,17.42622950819672,14.0,14.0,61.0,37.0,61.0,37.0,26.0,98.0,20.967741935483872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1082,7.0,9.0,0.0,8.0,9.0,1.0,0.0,0.0,16,41,1518,37.02439024390244,10.0,10.0,53.0,25.0,58.0,20.0,16.0,78.0,17.02127659574468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1083,114.0,176.0,75.0,9.0,24.0,17.0,0.0,4.0,284,206,1516,7.359223300970874,10.0,10.0,81.0,72.0,77.0,76.0,290.0,153.0,65.46275395033861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1084,61.0,117.0,7.0,11.0,29.0,8.0,0.0,2.0,179,221,3656,16.542986425339368,14.0,14.0,117.0,96.0,118.0,95.0,178.0,213.0,45.52429667519181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1085,11.0,25.0,1.0,8.0,8.0,2.0,0.0,0.0,35,100,5079,50.79,10.0,10.0,84.0,31.0,80.0,35.0,36.0,115.0,23.841059602649008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1086,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,9,6,64,10.666666666666666,8.0,14.0,6.0,6.0,5.0,7.0,0.0,12.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1087,3.0,21.0,3.0,0.0,1.0,1.0,0.0,0.0,24,26,217,8.346153846153848,10.0,10.0,26.0,19.0,26.0,19.0,24.0,45.0,34.78260869565217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1088,2.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,15,18,262,14.555555555555555,12.0,14.0,29.0,22.0,27.0,24.0,10.0,51.0,16.39344262295082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1089,1.0,3.0,1.0,2.0,3.0,2.0,0.0,0.0,5,12,363,30.25,8.0,10.0,25.0,6.0,24.0,7.0,4.0,31.0,11.428571428571429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1090,17.0,8.0,6.0,0.0,3.0,1.0,0.0,0.0,29,36,295,8.194444444444445,10.0,10.0,21.0,36.0,23.0,34.0,25.0,57.0,30.48780487804878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1091,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,15,34,480,14.117647058823529,14.0,14.0,27.0,35.0,31.0,31.0,10.0,62.0,13.88888888888889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1092,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,5,17,617,36.29411764705883,8.0,10.0,31.0,11.0,28.0,14.0,5.0,42.0,10.638297872340425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
1093,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3,20,6.666666666666668,10.0,10.0,10.0,9.0,10.0,9.0,6.0,19.0,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1094,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4,6,148,24.66666666666667,8.0,14.0,10.0,7.0,14.0,3.0,0.0,17.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
1095,4.0,13.0,2.0,0.0,4.0,1.0,0.0,0.0,23,18,144,8.0,10.0,10.0,19.0,16.0,17.0,18.0,17.0,35.0,32.69230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1096,2.0,22.0,1.0,1.0,3.0,1.0,0.0,0.0,23,29,435,15.0,14.0,14.0,27.0,22.0,30.0,19.0,24.0,49.0,32.87671232876712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1097,1.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,6,16,346,21.625,10.0,9.0,25.0,10.0,25.0,10.0,6.0,35.0,14.634146341463413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1098,22.0,10.0,4.0,0.0,2.0,0.0,0.0,0.0,37,21,180,8.571428571428571,10.0,10.0,25.0,32.0,26.0,31.0,32.0,57.0,35.95505617977528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1099,14.0,9.0,2.0,3.0,7.0,1.0,0.0,0.0,26,35,761,21.742857142857147,14.0,14.0,41.0,31.0,42.0,30.0,23.0,72.0,24.210526315789473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1100,10.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,14,7,71,10.142857142857142,10.0,10.0,10.0,5.0,9.0,6.0,17.0,15.0,53.125,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1101,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,10,519,51.9,8.0,10.0,13.0,7.0,15.0,5.0,3.0,20.0,13.043478260869565,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1102,7.0,26.0,7.0,0.0,3.0,2.0,0.0,1.0,33,14,72,5.142857142857143,10.0,10.0,34.0,19.0,34.0,19.0,33.0,53.0,38.372093023255815,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1103,3.0,10.0,0.0,2.0,4.0,1.0,0.0,0.0,14,21,164,7.809523809523809,14.0,14.0,34.0,18.0,36.0,16.0,13.0,52.0,20.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1104,4.0,8.0,0.0,3.0,1.0,1.0,0.0,0.0,11,23,573,24.91304347826087,10.0,10.0,37.0,14.0,44.0,7.0,12.0,51.0,19.047619047619047,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1105,24.0,27.0,9.0,0.0,0.0,1.0,0.0,1.0,58,34,248,7.294117647058822,10.0,10.0,53.0,38.0,52.0,39.0,51.0,91.0,35.91549295774648,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1106,28.0,28.0,0.0,2.0,6.0,0.0,0.0,0.0,61,32,442,13.8125,14.0,14.0,46.0,42.0,47.0,41.0,56.0,88.0,38.88888888888889,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1107,13.0,10.0,1.0,4.0,2.0,1.0,0.0,0.0,19,36,780,21.66666666666667,10.0,10.0,51.0,16.0,56.0,11.0,23.0,67.0,25.555555555555554,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1108,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5,2,9,4.5,8.0,13.0,8.0,3.0,8.0,3.0,0.0,11.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1109,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,14,14.0,4.0,8.0,5.0,1.0,6.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1110,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7,8,93,11.625,10.0,10.0,11.0,9.0,11.0,9.0,8.0,20.0,28.57142857142857,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1111,3.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,10,10,278,27.8,10.0,14.0,14.0,7.0,16.0,5.0,7.0,21.0,25.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1112,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3,12,514,42.833333333333336,8.0,9.0,19.0,6.0,21.0,4.0,0.0,25.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1113,7.0,20.0,7.0,2.0,7.0,1.0,0.0,1.0,28,22,102,4.636363636363637,10.0,10.0,48.0,14.0,46.0,16.0,27.0,62.0,30.337078651685395,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1114,2.0,21.0,0.0,4.0,5.0,2.0,0.0,0.0,25,23,319,13.869565217391305,14.0,14.0,45.0,24.0,52.0,17.0,23.0,69.0,25.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1115,1.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,7,18,1056,58.66666666666666,10.0,10.0,33.0,10.0,37.0,6.0,6.0,43.0,12.244897959183673,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1116,43.0,29.0,6.0,0.0,4.0,1.0,0.0,0.0,73,39,229,5.871794871794871,10.0,10.0,41.0,32.0,44.0,29.0,72.0,73.0,49.6551724137931,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1117,28.0,22.0,0.0,5.0,8.0,0.0,0.0,0.0,56,53,880,16.60377358490566,14.0,14.0,59.0,35.0,66.0,28.0,50.0,94.0,34.72222222222222,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1118,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6,19,669,35.21052631578947,10.0,10.0,37.0,24.0,41.0,20.0,0.0,61.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1119,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4,6,98,16.333333333333332,6.0,14.0,9.0,1.0,9.0,1.0,0.0,10.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1120,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3,9,301,33.44444444444444,10.0,9.0,14.0,1.0,15.0,0.0,0.0,15.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1121,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,4,6,235,39.16666666666666,2.0,10.0,6.0,2.0,7.0,1.0,0.0,8.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1122,3.0,9.0,4.0,1.0,0.0,2.0,0.0,0.0,14,8,61,7.625,10.0,10.0,10.0,6.0,11.0,5.0,12.0,16.0,42.857142857142854,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1123,7.0,16.0,1.0,4.0,4.0,2.0,0.0,0.0,24,15,215,14.333333333333336,14.0,14.0,14.0,10.0,15.0,9.0,23.0,24.0,48.93617021276596,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1124,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5,22,794,36.09090909090909,8.0,10.0,16.0,7.0,17.0,6.0,5.0,23.0,17.857142857142858,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1125,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,5,2.5,2.0,14.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1126,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,0,0.0,8.0,10.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1127,9.0,12.0,5.0,0.0,1.0,0.0,1.0,0.0,23,12,85,7.083333333333332,10.0,10.0,8.0,8.0,11.0,5.0,21.0,16.0,56.75675675675676,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1128,6.0,9.0,0.0,4.0,6.0,0.0,0.0,0.0,15,9,317,35.22222222222222,12.0,14.0,14.0,8.0,14.0,8.0,15.0,22.0,40.54054054054054,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1129,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3,23,887,38.56521739130435,8.0,10.0,16.0,4.0,15.0,5.0,4.0,20.0,16.666666666666664,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1130,6.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,12,8,60,7.5,10.0,10.0,15.0,15.0,18.0,12.0,9.0,30.0,23.076923076923077,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1131,2.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,6,7,294,42.0,12.0,14.0,13.0,11.0,13.0,11.0,5.0,24.0,17.24137931034483,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1132,13.0,47.0,8.0,1.0,5.0,2.0,0.0,0.0,58,41,319,7.780487804878049,10.0,10.0,64.0,45.0,58.0,51.0,60.0,109.0,35.50295857988166,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1133,8.0,36.0,1.0,7.0,3.0,0.0,0.0,0.0,58,58,1432,24.689655172413797,14.0,14.0,77.0,57.0,81.0,53.0,44.0,134.0,24.719101123595504,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1134,2.0,11.0,2.0,6.0,6.0,0.0,0.0,0.0,17,63,2320,36.82539682539682,10.0,10.0,91.0,44.0,101.0,34.0,13.0,135.0,8.783783783783784,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1135,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3,1,45,45.0,6.0,10.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1136,5.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,14,8,101,12.625,10.0,10.0,17.0,11.0,18.0,10.0,12.0,28.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
