Fiscal Year,Region,Gender,Race/Ethnicity,Age Group,Chidlren Waiting on Adoption 31 August,Average Months since Termination of Parental Rights
2011,3-Arlington,Male,Anglo,Birth to 5 Years Old,7,7
2011,3-Arlington,Male,Anglo,6-12 Years Old,8,10
2011,3-Arlington,Male,Anglo,6-12 Years Old,6,7
2011,3-Arlington,Male,Anglo,6-12 Years Old,8,15
2011,3-Arlington,Male,Anglo,6-12 Years Old,7,13
2011,3-Arlington,Male,Asian,13-17 Years Old,1,21
2011,3-Arlington,Male,Asian,Birth to 5 Years Old,1,20
2011,3-Arlington,Male,Asian,Birth to 5 Years Old,1,1
2011,3-Arlington,Male,Asian,6-12 Years Old,1,21
2011,3-Arlington,Male,Hispanic,Birth to 5 Years Old,3,3
2011,3-Arlington,Male,Hispanic,Birth to 5 Years Old,14,7
2011,3-Arlington,Male,Hispanic,6-12 Years Old,2,70
2011,3-Arlington,Male,Hispanic,6-12 Years Old,7,33
2011,3-Arlington,Male,Hispanic,6-12 Years Old,7,17
2011,3-Arlington,Male,Hispanic,13-17 Years Old,2,39
2011,3-Arlington,Male,Hispanic,13-17 Years Old,5,40
2011,3-Arlington,Male,Hispanic,13-17 Years Old,3,35
2011,3-Arlington,Male,Hispanic,13-17 Years Old,4,66
2011,3-Arlington,Male,Hispanic,13-17 Years Old,1,73
2011,3-Arlington,Male,Hispanic,Birth to 5 Years Old,10,7
2011,3-Arlington,Male,Hispanic,Birth to 5 Years Old,9,12
2011,3-Arlington,Male,Hispanic,Birth to 5 Years Old,8,8
2011,3-Arlington,Male,Hispanic,Birth to 5 Years Old,3,11
2011,3-Arlington,Male,Hispanic,6-12 Years Old,8,16
2011,3-Arlington,Male,Hispanic,6-12 Years Old,4,4
2011,3-Arlington,Male,Hispanic,6-12 Years Old,8,15
2011,3-Arlington,Male,Hispanic,6-12 Years Old,6,20
2011,3-Arlington,Male,Other,6-12 Years Old,1,4
2011,3-Arlington,Male,Other,6-12 Years Old,1,57
2011,3-Arlington,Male,Other,13-17 Years Old,1,11
2011,3-Arlington,Male,Other,Birth to 5 Years Old,1,6
2011,3-Arlington,Male,Other,6-12 Years Old,1,4
2011,3-Arlington,Male,Unknown,Birth to 5 Years Old,2,4
2011,3-Arlington,Male,Unknown,Birth to 5 Years Old,1,9
2011,3-Arlington,Male,Unknown,Birth to 5 Years Old,1,2
2011,3-Arlington,Male,Unknown,6-12 Years Old,1,2
2011,4-Tyler,Female,African American,Birth to 5 Years Old,1,5
2011,4-Tyler,Female,African American,Birth to 5 Years Old,5,2
2011,4-Tyler,Female,African American,6-12 Years Old,2,34
2011,4-Tyler,Female,African American,6-12 Years Old,6,39
2011,4-Tyler,Female,African American,6-12 Years Old,3,22
2011,4-Tyler,Female,African American,13-17 Years Old,1,30
2011,4-Tyler,Female,African American,13-17 Years Old,1,5
2011,4-Tyler,Female,African American,Birth to 5 Years Old,7,10
2011,4-Tyler,Female,African American,Birth to 5 Years Old,10,7
2011,4-Tyler,Female,African American,Birth to 5 Years Old,8,18
2011,4-Tyler,Female,African American,Birth to 5 Years Old,3,16
2011,4-Tyler,Female,African American,6-12 Years Old,3,5
2011,4-Tyler,Female,African American,6-12 Years Old,3,21
2011,4-Tyler,Female,African American,6-12 Years Old,3,15
2011,4-Tyler,Female,African American,6-12 Years Old,3,36
2011,4-Tyler,Female,Anglo,Birth to 5 Years Old,5,2
2011,4-Tyler,Female,Anglo,Birth to 5 Years Old,6,5
2011,4-Tyler,Female,Anglo,6-12 Years Old,2,5
2011,4-Tyler,Female,Anglo,6-12 Years Old,1,63
2011,4-Tyler,Female,Anglo,6-12 Years Old,2,17
2011,4-Tyler,Female,Anglo,13-17 Years Old,4,19
2011,4-Tyler,Female,Anglo,13-17 Years Old,2,64
2011,4-Tyler,Female,Anglo,13-17 Years Old,2,33
2011,4-Tyler,Female,Anglo,Birth to 5 Years Old,13,9
2011,4-Tyler,Female,Anglo,Birth to 5 Years Old,5,11
2011,4-Tyler,Female,Anglo,Birth to 5 Years Old,6,9
2011,4-Tyler,Female,Anglo,Birth to 5 Years Old,1,4
2011,4-Tyler,Female,Anglo,6-12 Years Old,2,5
2011,4-Tyler,Female,Anglo,6-12 Years Old,1,0
2011,4-Tyler,Female,Anglo,6-12 Years Old,2,9
2011,4-Tyler,Female,Anglo,6-12 Years Old,3,24
2011,4-Tyler,Female,Hispanic,Birth to 5 Years Old,1,1
2011,4-Tyler,Female,Hispanic,6-12 Years Old,2,13
2011,4-Tyler,Female,Hispanic,13-17 Years Old,1,79
2011,4-Tyler,Female,Hispanic,13-17 Years Old,2,32
2011,4-Tyler,Female,Hispanic,13-17 Years Old,1,1
2011,4-Tyler,Female,Hispanic,Birth to 5 Years Old,1,12
2011,4-Tyler,Female,Hispanic,Birth to 5 Years Old,4,4
2011,4-Tyler,Female,Hispanic,6-12 Years Old,2,31
2011,4-Tyler,Female,Native American,13-17 Years Old,1,8
2011,4-Tyler,Female,Other,Birth to 5 Years Old,1,15
2011,4-Tyler,Female,Other,6-12 Years Old,1,5
2011,4-Tyler,Female,Unknown,Birth to 5 Years Old,1,7
2011,4-Tyler,Male,African American,Birth to 5 Years Old,2,2
2011,4-Tyler,Male,African American,Birth to 5 Years Old,4,5
2011,4-Tyler,Male,African American,6-12 Years Old,3,6
2011,4-Tyler,Male,African American,6-12 Years Old,1,18
2011,4-Tyler,Male,African American,6-12 Years Old,4,38
2011,4-Tyler,Male,African American,13-17 Years Old,3,42
2011,4-Tyler,Male,African American,13-17 Years Old,1,65
2011,4-Tyler,Male,African American,13-17 Years Old,3,75
2011,4-Tyler,Male,African American,13-17 Years Old,1,95
2011,4-Tyler,Male,African American,13-17 Years Old,1,61
2011,4-Tyler,Male,African American,Birth to 5 Years Old,4,10
2011,4-Tyler,Male,African American,Birth to 5 Years Old,5,15
2011,4-Tyler,Male,African American,Birth to 5 Years Old,2,9
2011,4-Tyler,Male,African American,Birth to 5 Years Old,4,9
2011,4-Tyler,Male,African American,6-12 Years Old,1,4
2011,4-Tyler,Male,African American,6-12 Years Old,4,21
2011,4-Tyler,Male,African American,6-12 Years Old,1,13
2011,4-Tyler,Male,African American,6-12 Years Old,2,27
2011,4-Tyler,Male,Anglo,Birth to 5 Years Old,1,1
2011,4-Tyler,Male,Anglo,Birth to 5 Years Old,9,4
2011,4-Tyler,Male,Anglo,6-12 Years Old,4,15
2011,4-Tyler,Male,Anglo,6-12 Years Old,4,26
2011,4-Tyler,Male,Anglo,6-12 Years Old,2,60
2011,4-Tyler,Male,Anglo,13-17 Years Old,7,18
2011,4-Tyler,Male,Anglo,13-17 Years Old,2,20
2011,4-Tyler,Male,Anglo,13-17 Years Old,3,47
2011,4-Tyler,Male,Anglo,13-17 Years Old,1,34
2011,4-Tyler,Male,Anglo,Birth to 5 Years Old,7,4
2011,4-Tyler,Male,Anglo,Birth to 5 Years Old,5,4
2011,4-Tyler,Male,Anglo,Birth to 5 Years Old,6,7
2011,4-Tyler,Male,Anglo,6-12 Years Old,10,9
2011,4-Tyler,Male,Anglo,6-12 Years Old,1,4
2011,4-Tyler,Male,Anglo,6-12 Years Old,4,25
2011,4-Tyler,Male,Hispanic,Birth to 5 Years Old,1,4
2011,4-Tyler,Male,Hispanic,6-12 Years Old,1,1
2011,4-Tyler,Male,Hispanic,13-17 Years Old,2,27
2011,4-Tyler,Male,Hispanic,13-17 Years Old,1,41
2011,4-Tyler,Male,Hispanic,Birth to 5 Years Old,2,8
2011,4-Tyler,Male,Hispanic,Birth to 5 Years Old,2,6
2011,4-Tyler,Male,Hispanic,Birth to 5 Years Old,2,7
2011,4-Tyler,Male,Hispanic,6-12 Years Old,1,15
2011,4-Tyler,Male,Hispanic,6-12 Years Old,2,11
2011,4-Tyler,Male,Other,Birth to 5 Years Old,1,5
2011,5-Beaumont,Female,African American,Birth to 5 Years Old,1,1
2011,5-Beaumont,Female,African American,Birth to 5 Years Old,4,3
2011,5-Beaumont,Female,African American,6-12 Years Old,2,26
2011,5-Beaumont,Female,African American,6-12 Years Old,2,19
2011,5-Beaumont,Female,African American,13-17 Years Old,2,46
2011,5-Beaumont,Female,African American,13-17 Years Old,1,26
2011,5-Beaumont,Female,African American,Birth to 5 Years Old,5,4
2011,5-Beaumont,Female,African American,Birth to 5 Years Old,3,21
2011,5-Beaumont,Female,African American,Birth to 5 Years Old,1,11
2011,5-Beaumont,Female,African American,Birth to 5 Years Old,2,9
2011,5-Beaumont,Female,African American,6-12 Years Old,2,7
2011,5-Beaumont,Female,African American,6-12 Years Old,1,17
2011,5-Beaumont,Female,African American,6-12 Years Old,2,23
2011,5-Beaumont,Female,Anglo,Birth to 5 Years Old,4,2
2011,5-Beaumont,Female,Anglo,6-12 Years Old,2,21
2011,5-Beaumont,Female,Anglo,6-12 Years Old,2,20
2011,5-Beaumont,Female,Anglo,6-12 Years Old,1,25
2011,5-Beaumont,Female,Anglo,13-17 Years Old,1,26
2011,5-Beaumont,Female,Anglo,13-17 Years Old,3,11
2011,5-Beaumont,Female,Anglo,13-17 Years Old,1,2
2011,5-Beaumont,Female,Anglo,Birth to 5 Years Old,1,3
2011,5-Beaumont,Female,Anglo,Birth to 5 Years Old,2,3
2011,5-Beaumont,Female,Anglo,Birth to 5 Years Old,2,21
2011,5-Beaumont,Female,Anglo,6-12 Years Old,3,13
2011,5-Beaumont,Female,Anglo,6-12 Years Old,2,20
2011,5-Beaumont,Female,Anglo,6-12 Years Old,3,30
2011,5-Beaumont,Female,Anglo,6-12 Years Old,1,23
2011,5-Beaumont,Female,Hispanic,Birth to 5 Years Old,2,4
2011,5-Beaumont,Female,Hispanic,Birth to 5 Years Old,2,12
2011,5-Beaumont,Female,Hispanic,Birth to 5 Years Old,1,6
2011,5-Beaumont,Male,African American,Birth to 5 Years Old,1,1
2011,5-Beaumont,Male,African American,Birth to 5 Years Old,2,8
2011,5-Beaumont,Male,African American,6-12 Years Old,1,17
2011,5-Beaumont,Male,African American,6-12 Years Old,1,26
2011,5-Beaumont,Male,African American,6-12 Years Old,2,36
2011,5-Beaumont,Male,African American,13-17 Years Old,2,49
2011,5-Beaumont,Male,African American,13-17 Years Old,3,52
2011,5-Beaumont,Male,African American,13-17 Years Old,1,17
2011,5-Beaumont,Male,African American,13-17 Years Old,2,47
2011,5-Beaumont,Male,African American,13-17 Years Old,1,12
2011,5-Beaumont,Male,African American,Birth to 5 Years Old,5,9
2011,5-Beaumont,Male,African American,Birth to 5 Years Old,1,16
2011,5-Beaumont,Male,African American,Birth to 5 Years Old,1,12
2011,5-Beaumont,Male,African American,6-12 Years Old,2,15
2011,5-Beaumont,Male,African American,6-12 Years Old,3,15
2011,5-Beaumont,Male,African American,6-12 Years Old,3,10
2011,5-Beaumont,Male,Anglo,Birth to 5 Years Old,2,3
2011,5-Beaumont,Male,Anglo,6-12 Years Old,4,20
2011,5-Beaumont,Male,Anglo,6-12 Years Old,4,30
2011,5-Beaumont,Male,Anglo,6-12 Years Old,2,19
2011,5-Beaumont,Male,Anglo,13-17 Years Old,1,9
2011,5-Beaumont,Male,Anglo,13-17 Years Old,2,25
2011,5-Beaumont,Male,Anglo,13-17 Years Old,3,61
2011,5-Beaumont,Male,Anglo,13-17 Years Old,3,52
2011,5-Beaumont,Male,Anglo,Birth to 5 Years Old,4,6
2011,5-Beaumont,Male,Anglo,Birth to 5 Years Old,3,4
2011,5-Beaumont,Male,Anglo,6-12 Years Old,2,15
2011,5-Beaumont,Male,Anglo,6-12 Years Old,2,37
2011,5-Beaumont,Male,Anglo,6-12 Years Old,5,16
2011,5-Beaumont,Male,Hispanic,Birth to 5 Years Old,2,6
2011,5-Beaumont,Male,Hispanic,13-17 Years Old,1,77
2011,5-Beaumont,Male,Hispanic,Birth to 5 Years Old,1,6
2011,5-Beaumont,Male,Hispanic,Birth to 5 Years Old,1,3
2011,5-Beaumont,Male,Unknown,Birth to 5 Years Old,1,1
2011,6-Houston,Female,African American,Birth to 5 Years Old,9,3
2011,6-Houston,Female,African American,Birth to 5 Years Old,47,6
2011,6-Houston,Female,African American,6-12 Years Old,27,19
2011,6-Houston,Female,African American,6-12 Years Old,27,22
2011,6-Houston,Female,African American,6-12 Years Old,24,28
2011,6-Houston,Female,African American,13-17 Years Old,16,40
2011,6-Houston,Female,African American,13-17 Years Old,17,47
2011,6-Houston,Female,African American,13-17 Years Old,15,38
2011,6-Houston,Female,African American,13-17 Years Old,11,31
2011,6-Houston,Female,African American,13-17 Years Old,9,30
2011,6-Houston,Female,African American,Birth to 5 Years Old,56,9
2011,6-Houston,Female,African American,Birth to 5 Years Old,39,13
2011,6-Houston,Female,African American,Birth to 5 Years Old,41,13
2011,6-Houston,Female,African American,Birth to 5 Years Old,38,16
2011,6-Houston,Female,African American,6-12 Years Old,39,20
2011,6-Houston,Female,African American,6-12 Years Old,28,17
2011,6-Houston,Female,African American,6-12 Years Old,24,22
2011,6-Houston,Female,African American,6-12 Years Old,29,25
2011,6-Houston,Female,Anglo,Birth to 5 Years Old,3,3
2011,6-Houston,Female,Anglo,Birth to 5 Years Old,15,6
2011,6-Houston,Female,Anglo,6-12 Years Old,10,14
2011,6-Houston,Female,Anglo,6-12 Years Old,9,11
2011,6-Houston,Female,Anglo,6-12 Years Old,8,36
2011,6-Houston,Female,Anglo,13-17 Years Old,5,26
2011,6-Houston,Female,Anglo,13-17 Years Old,6,23
2011,6-Houston,Female,Anglo,13-17 Years Old,6,9
2011,6-Houston,Female,Anglo,13-17 Years Old,5,37
2011,6-Houston,Female,Anglo,13-17 Years Old,3,10
2011,6-Houston,Female,Anglo,Birth to 5 Years Old,20,10
2011,6-Houston,Female,Anglo,Birth to 5 Years Old,13,11
2011,6-Houston,Female,Anglo,Birth to 5 Years Old,11,10
2011,6-Houston,Female,Anglo,Birth to 5 Years Old,10,7
2011,6-Houston,Female,Anglo,6-12 Years Old,12,8
2011,6-Houston,Female,Anglo,6-12 Years Old,10,14
2011,6-Houston,Female,Anglo,6-12 Years Old,9,12
2011,6-Houston,Female,Anglo,6-12 Years Old,3,14
2011,6-Houston,Female,Asian,6-12 Years Old,2,18
2011,6-Houston,Female,Asian,13-17 Years Old,2,64
2011,6-Houston,Female,Asian,13-17 Years Old,1,22
2011,6-Houston,Female,Asian,6-12 Years Old,1,11
2011,6-Houston,Female,Hispanic,Birth to 5 Years Old,7,3
2011,6-Houston,Female,Hispanic,Birth to 5 Years Old,15,5
2011,6-Houston,Female,Hispanic,6-12 Years Old,11,22
2011,6-Houston,Female,Hispanic,6-12 Years Old,11,24
2011,6-Houston,Female,Hispanic,6-12 Years Old,11,20
2011,6-Houston,Female,Hispanic,13-17 Years Old,9,26
2011,6-Houston,Female,Hispanic,13-17 Years Old,8,26
2011,6-Houston,Female,Hispanic,13-17 Years Old,11,40
2011,6-Houston,Female,Hispanic,13-17 Years Old,7,51
2011,6-Houston,Female,Hispanic,Birth to 5 Years Old,14,9
2011,6-Houston,Female,Hispanic,Birth to 5 Years Old,11,9
2011,6-Houston,Female,Hispanic,Birth to 5 Years Old,10,12
2011,6-Houston,Female,Hispanic,Birth to 5 Years Old,15,13
2011,6-Houston,Female,Hispanic,6-12 Years Old,18,14
2011,6-Houston,Female,Hispanic,6-12 Years Old,12,9
2011,6-Houston,Female,Hispanic,6-12 Years Old,8,14
2011,6-Houston,Female,Hispanic,6-12 Years Old,13,13
2011,6-Houston,Female,Native American,6-12 Years Old,1,3
2011,6-Houston,Female,Other,Birth to 5 Years Old,1,6
2011,6-Houston,Female,Unknown,Birth to 5 Years Old,1,2
2011,6-Houston,Female,Unknown,Birth to 5 Years Old,5,3
2011,6-Houston,Female,Unknown,6-12 Years Old,1,4
2011,6-Houston,Female,Unknown,6-12 Years Old,1,9
2011,6-Houston,Female,Unknown,Birth to 5 Years Old,2,4
2011,6-Houston,Female,Unknown,Birth to 5 Years Old,1,6
2011,6-Houston,Female,Unknown,Birth to 5 Years Old,1,22
2011,6-Houston,Male,African American,Birth to 5 Years Old,13,2
2011,6-Houston,Male,African American,Birth to 5 Years Old,64,5
2011,6-Houston,Male,African American,6-12 Years Old,26,31
2011,6-Houston,Male,African American,6-12 Years Old,30,36
2011,6-Houston,Male,African American,6-12 Years Old,31,43
2011,6-Houston,Male,African American,13-17 Years Old,28,31
2011,6-Houston,Male,African American,13-17 Years Old,28,46
2011,6-Houston,Male,African American,13-17 Years Old,21,48
2011,6-Houston,Male,African American,13-17 Years Old,19,63
2011,6-Houston,Male,African American,13-17 Years Old,11,98
2011,6-Houston,Male,African American,Birth to 5 Years Old,64,9
2011,6-Houston,Male,African American,Birth to 5 Years Old,46,10
2011,6-Houston,Male,African American,Birth to 5 Years Old,51,14
2011,6-Houston,Male,African American,Birth to 5 Years Old,51,22
2011,6-Houston,Male,African American,6-12 Years Old,37,16
2011,6-Houston,Male,African American,6-12 Years Old,39,16
2011,6-Houston,Male,African American,6-12 Years Old,36,18
2011,6-Houston,Male,African American,6-12 Years Old,21,26
2011,6-Houston,Male,Anglo,Birth to 5 Years Old,2,2
2011,6-Houston,Male,Anglo,Birth to 5 Years Old,15,3
2011,6-Houston,Male,Anglo,6-12 Years Old,10,15
2011,6-Houston,Male,Anglo,6-12 Years Old,13,15
2011,6-Houston,Male,Anglo,6-12 Years Old,14,29
2011,6-Houston,Male,Anglo,13-17 Years Old,13,26
2011,6-Houston,Male,Anglo,13-17 Years Old,4,44
2011,6-Houston,Male,Anglo,13-17 Years Old,7,64
2011,6-Houston,Male,Anglo,13-17 Years Old,6,35
2011,6-Houston,Male,Anglo,13-17 Years Old,1,48
2011,6-Houston,Male,Anglo,Birth to 5 Years Old,12,7
2011,6-Houston,Male,Anglo,Birth to 5 Years Old,11,7
2011,6-Houston,Male,Anglo,Birth to 5 Years Old,13,9
2011,6-Houston,Male,Anglo,Birth to 5 Years Old,12,11
2011,6-Houston,Male,Anglo,6-12 Years Old,13,8
2011,6-Houston,Male,Anglo,6-12 Years Old,14,20
2011,6-Houston,Male,Anglo,6-12 Years Old,7,26
2011,6-Houston,Male,Anglo,6-12 Years Old,14,14
2011,6-Houston,Male,Asian,6-12 Years Old,1,29
2011,6-Houston,Male,Asian,6-12 Years Old,1,22
2011,6-Houston,Male,Asian,6-12 Years Old,1,11
2011,6-Houston,Male,Asian,6-12 Years Old,1,22
2011,6-Houston,Male,Hispanic,Birth to 5 Years Old,5,2
2011,6-Houston,Male,Hispanic,Birth to 5 Years Old,23,5
2011,6-Houston,Male,Hispanic,6-12 Years Old,16,21
2011,6-Houston,Male,Hispanic,6-12 Years Old,12,26
2011,6-Houston,Male,Hispanic,6-12 Years Old,11,38
2011,6-Houston,Male,Hispanic,13-17 Years Old,10,35
2011,6-Houston,Male,Hispanic,13-17 Years Old,8,35
2011,6-Houston,Male,Hispanic,13-17 Years Old,6,43
2011,6-Houston,Male,Hispanic,13-17 Years Old,3,20
2011,6-Houston,Male,Hispanic,13-17 Years Old,5,49
2011,6-Houston,Male,Hispanic,Birth to 5 Years Old,18,10
2011,6-Houston,Male,Hispanic,Birth to 5 Years Old,22,10
2011,6-Houston,Male,Hispanic,Birth to 5 Years Old,16,12
2011,6-Houston,Male,Hispanic,Birth to 5 Years Old,11,11
2011,6-Houston,Male,Hispanic,6-12 Years Old,14,13
2011,6-Houston,Male,Hispanic,6-12 Years Old,9,33
2011,6-Houston,Male,Hispanic,6-12 Years Old,11,20
2011,6-Houston,Male,Hispanic,6-12 Years Old,16,19
2011,6-Houston,Male,Native American,6-12 Years Old,1,3
2011,6-Houston,Male,Native American,6-12 Years Old,1,3
2011,6-Houston,Male,Native American,6-12 Years Old,1,3
2011,6-Houston,Male,Other,Birth to 5 Years Old,1,9
2011,6-Houston,Male,Other,6-12 Years Old,1,6
2011,6-Houston,Male,Unknown,Birth to 5 Years Old,2,3
2011,6-Houston,Male,Unknown,Birth to 5 Years Old,3,5
2011,6-Houston,Male,Unknown,Birth to 5 Years Old,2,11
2011,6-Houston,Male,Unknown,Birth to 5 Years Old,2,2
2011,7-Austin,Female,African American,Birth to 5 Years Old,2,6
2011,7-Austin,Female,African American,Birth to 5 Years Old,17,6
2011,7-Austin,Female,African American,6-12 Years Old,4,13
2011,7-Austin,Female,African American,6-12 Years Old,2,9
2011,7-Austin,Female,African American,6-12 Years Old,8,30
2011,7-Austin,Female,African American,13-17 Years Old,7,41
2011,7-Austin,Female,African American,13-17 Years Old,2,19
2011,7-Austin,Female,African American,13-17 Years Old,5,43
2011,7-Austin,Female,African American,13-17 Years Old,5,34
2011,7-Austin,Female,African American,13-17 Years Old,2,22
2011,7-Austin,Female,African American,Birth to 5 Years Old,12,9
2011,7-Austin,Female,African American,Birth to 5 Years Old,11,7
2011,7-Austin,Female,African American,Birth to 5 Years Old,6,5
2011,7-Austin,Female,African American,Birth to 5 Years Old,9,7
2011,7-Austin,Female,African American,6-12 Years Old,4,10
2011,7-Austin,Female,African American,6-12 Years Old,2,11
2011,7-Austin,Female,African American,6-12 Years Old,1,4
2011,7-Austin,Female,African American,6-12 Years Old,11,20
2011,7-Austin,Female,Anglo,Birth to 5 Years Old,1,2
2011,7-Austin,Female,Anglo,Birth to 5 Years Old,11,5
2011,7-Austin,Female,Anglo,6-12 Years Old,5,18
2011,7-Austin,Female,Anglo,6-12 Years Old,2,62
2011,7-Austin,Female,Anglo,6-12 Years Old,1,25
2011,7-Austin,Female,Anglo,13-17 Years Old,8,21
2011,7-Austin,Female,Anglo,13-17 Years Old,8,25
2011,7-Austin,Female,Anglo,13-17 Years Old,1,8
2011,7-Austin,Female,Anglo,13-17 Years Old,4,40
2011,7-Austin,Female,Anglo,13-17 Years Old,1,36
2011,7-Austin,Female,Anglo,Birth to 5 Years Old,12,5
2011,7-Austin,Female,Anglo,Birth to 5 Years Old,11,6
2011,7-Austin,Female,Anglo,Birth to 5 Years Old,9,6
2011,7-Austin,Female,Anglo,Birth to 5 Years Old,7,5
2011,7-Austin,Female,Anglo,6-12 Years Old,4,17
2011,7-Austin,Female,Anglo,6-12 Years Old,2,4
2011,7-Austin,Female,Anglo,6-12 Years Old,4,8
2011,7-Austin,Female,Anglo,6-12 Years Old,5,5
2011,7-Austin,Female,Asian,6-12 Years Old,1,41
2011,7-Austin,Female,Hispanic,Birth to 5 Years Old,3,2
2011,7-Austin,Female,Hispanic,Birth to 5 Years Old,8,4
2011,7-Austin,Female,Hispanic,6-12 Years Old,3,11
2011,7-Austin,Female,Hispanic,6-12 Years Old,2,7
2011,7-Austin,Female,Hispanic,6-12 Years Old,2,10
2011,7-Austin,Female,Hispanic,13-17 Years Old,2,8
2011,7-Austin,Female,Hispanic,13-17 Years Old,4,29
2011,7-Austin,Female,Hispanic,13-17 Years Old,3,36
2011,7-Austin,Female,Hispanic,13-17 Years Old,3,18
2011,7-Austin,Female,Hispanic,Birth to 5 Years Old,12,6
2011,7-Austin,Female,Hispanic,Birth to 5 Years Old,9,4
2011,7-Austin,Female,Hispanic,Birth to 5 Years Old,10,6
2011,7-Austin,Female,Hispanic,Birth to 5 Years Old,3,7
2011,7-Austin,Female,Hispanic,6-12 Years Old,6,7
2011,7-Austin,Female,Hispanic,6-12 Years Old,5,10
2011,7-Austin,Female,Hispanic,6-12 Years Old,4,10
2011,7-Austin,Female,Other,Birth to 5 Years Old,1,1
2011,7-Austin,Female,Unknown,Birth to 5 Years Old,1,8
2011,7-Austin,Female,Unknown,6-12 Years Old,1,3
2011,7-Austin,Male,African American,Birth to 5 Years Old,1,4
2011,7-Austin,Male,African American,Birth to 5 Years Old,10,6
2011,7-Austin,Male,African American,6-12 Years Old,1,19
2011,7-Austin,Male,African American,6-12 Years Old,9,34
2011,7-Austin,Male,African American,6-12 Years Old,6,23
2011,7-Austin,Male,African American,13-17 Years Old,6,69
2011,7-Austin,Male,African American,13-17 Years Old,6,60
2011,7-Austin,Male,African American,13-17 Years Old,6,41
2011,7-Austin,Male,African American,13-17 Years Old,6,49
2011,7-Austin,Male,African American,Birth to 5 Years Old,14,9
2011,7-Austin,Male,African American,Birth to 5 Years Old,8,9
2011,7-Austin,Male,African American,Birth to 5 Years Old,7,7
2011,7-Austin,Male,African American,Birth to 5 Years Old,6,11
2011,7-Austin,Male,African American,6-12 Years Old,11,10
2011,7-Austin,Male,African American,6-12 Years Old,5,17
2011,7-Austin,Male,African American,6-12 Years Old,4,7
2011,7-Austin,Male,African American,6-12 Years Old,6,14
2011,7-Austin,Male,Anglo,Birth to 5 Years Old,4,2
2011,7-Austin,Male,Anglo,Birth to 5 Years Old,10,5
2011,7-Austin,Male,Anglo,6-12 Years Old,4,11
2011,7-Austin,Male,Anglo,6-12 Years Old,7,12
2011,7-Austin,Male,Anglo,6-12 Years Old,5,12
2011,7-Austin,Male,Anglo,13-17 Years Old,6,68
2011,7-Austin,Male,Anglo,13-17 Years Old,9,42
2011,7-Austin,Male,Anglo,13-17 Years Old,11,29
2011,7-Austin,Male,Anglo,13-17 Years Old,3,30
2011,7-Austin,Male,Anglo,13-17 Years Old,1,120
2011,7-Austin,Male,Anglo,Birth to 5 Years Old,9,6
2011,7-Austin,Male,Anglo,Birth to 5 Years Old,8,6
2011,7-Austin,Male,Anglo,Birth to 5 Years Old,9,6
2011,7-Austin,Male,Anglo,Birth to 5 Years Old,8,6
2011,7-Austin,Male,Anglo,6-12 Years Old,6,8
2011,7-Austin,Male,Anglo,6-12 Years Old,4,10
