,Fiscal Year,Region,Gender,Race/Ethnicity,Age Group,Different Race/Ethnicity as Adoptive Parent,Same Race/Ethnicity as Adoptive Parent,Disabling Condition: Drug or Alcohol,Disabling Condition: Emotionally Disturbed,Disabling Condition: Learning Disability,Disabling Condition: Medically Involved,Disabling Condition: Other,Disabling Condition: Physical,Children in Adoption Placements,Children Waiting on Adoption as of 8/31,Total Months Since Termination,Average Months Since Termination of Parental Rights,Removals,Victims,In Foster Care,In Other Substitute Care,In Substitute Care with Non-Relative,In Substitute Care with Relative,Number of Consummated Adoptions,Number of Kids in Substitute Care,Percent of Kids in Consummated Adoptions
1641,2018,8-San Antonio,Female,Anglo,Six to Twelve Years Old,7.0,22.0,1.0,2.0,2.0,0.0,0.0,0.0,33,25,237,9.48,14.0,14.0,41.0,28.0,38.0,31.0,29.0,69.0,29.591836734693878
1642,2018,8-San Antonio,Female,Anglo,Thirteen to Seventeen Years Old,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,5,31,1105,35.645161290322584,10.0,10.0,51.0,21.0,49.0,23.0,8.0,72.0,10.0
1643,2018,8-San Antonio,Female,Hispanic,Birth to Five Years Old,115.0,141.0,64.0,4.0,17.0,9.0,0.0,1.0,256,231,1463,6.333333333333332,10.0,10.0,97.0,64.0,88.0,73.0,256.0,161.0,61.39088729016786
1644,2018,8-San Antonio,Female,Hispanic,Six to Twelve Years Old,60.0,83.0,3.0,7.0,12.0,2.0,0.0,3.0,148,192,2171,11.307291666666664,14.0,14.0,127.0,71.0,122.0,76.0,143.0,198.0,41.935483870967744
1645,2018,8-San Antonio,Female,Hispanic,Thirteen to Seventeen Years Old,14.0,34.0,5.0,8.0,7.0,2.0,1.0,0.0,51,122,2920,23.9344262295082,10.0,10.0,97.0,36.0,100.0,33.0,48.0,133.0,26.519337016574585
1646,2018,8-San Antonio,Female,Other,Birth to Five Years Old,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,5,49,9.8,10.0,10.0,12.0,13.0,10.0,15.0,0.0,25.0,0.0
1647,2018,8-San Antonio,Female,Other,Six to Twelve Years Old,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5,2,64,32.0,12.0,14.0,12.0,8.0,10.0,10.0,0.0,20.0,0.0
1648,2018,8-San Antonio,Male,African American,Birth to Five Years Old,9.0,13.0,2.0,0.0,1.0,3.0,0.0,0.0,23,28,187,6.678571428571429,10.0,10.0,20.0,8.0,16.0,12.0,22.0,28.0,44.0
1649,2018,8-San Antonio,Male,African American,Six to Twelve Years Old,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,8,24,475,19.791666666666668,14.0,14.0,23.0,10.0,21.0,12.0,8.0,33.0,19.51219512195122
1650,2018,8-San Antonio,Male,African American,Thirteen to Seventeen Years Old,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,6,13,551,42.384615384615394,10.0,10.0,18.0,8.0,21.0,5.0,6.0,26.0,18.75
1651,2018,8-San Antonio,Male,Anglo,Birth to Five Years Old,12.0,15.0,11.0,1.0,3.0,4.0,0.0,0.0,30,44,235,5.340909090909091,10.0,10.0,44.0,29.0,28.0,45.0,27.0,73.0,27.0
1652,2018,8-San Antonio,Male,Anglo,Six to Twelve Years Old,9.0,16.0,1.0,2.0,6.0,1.0,0.0,0.0,29,28,421,15.035714285714285,14.0,14.0,51.0,31.0,49.0,33.0,25.0,82.0,23.364485981308412
1653,2018,8-San Antonio,Male,Anglo,Thirteen to Seventeen Years Old,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3,21,619,29.476190476190478,10.0,10.0,47.0,19.0,47.0,19.0,4.0,66.0,5.714285714285714
1654,2018,8-San Antonio,Male,Hispanic,Birth to Five Years Old,113.0,144.0,66.0,5.0,27.0,11.0,0.0,0.0,259,241,1594,6.614107883817427,10.0,10.0,92.0,55.0,78.0,69.0,257.0,147.0,63.613861386138616
1655,2018,8-San Antonio,Male,Hispanic,Six to Twelve Years Old,51.0,95.0,4.0,21.0,33.0,6.0,1.0,1.0,159,221,3047,13.787330316742082,14.0,14.0,113.0,64.0,103.0,74.0,146.0,177.0,45.20123839009288
1656,2018,8-San Antonio,Male,Hispanic,Thirteen to Seventeen Years Old,10.0,23.0,1.0,6.0,10.0,1.0,1.0,0.0,37,118,4201,35.601694915254235,10.0,10.0,75.0,34.0,78.0,31.0,33.0,109.0,23.239436619718308
1657,2018,8-San Antonio,Male,Other,Birth to Five Years Old,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7,6,52,8.666666666666666,10.0,10.0,9.0,10.0,8.0,11.0,0.0,19.0,0.0
1658,2018,8-San Antonio,Male,Other,Six to Twelve Years Old,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5,5,41,8.2,10.0,14.0,12.0,10.0,12.0,10.0,0.0,22.0,0.0
1659,2018,8-San Antonio,Male,Other,Thirteen to Seventeen Years Old,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,77,38.5,6.0,9.0,6.0,6.0,4.0,8.0,0.0,12.0,0.0
1660,2018,9-Midland,Female,African American,Thirteen to Seventeen Years Old,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,38,38.0,6.0,9.0,4.0,3.0,4.0,3.0,0.0,7.0,0.0
1661,2018,9-Midland,Female,Anglo,Birth to Five Years Old,1.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,15,12,46,3.8333333333333335,10.0,10.0,22.0,20.0,22.0,20.0,11.0,42.0,20.754716981132077
1662,2018,9-Midland,Female,Anglo,Six to Twelve Years Old,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,7,8,47,5.875,14.0,14.0,17.0,22.0,15.0,24.0,0.0,39.0,0.0
1663,2018,9-Midland,Female,Anglo,Thirteen to Seventeen Years Old,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3,11,265,24.09090909090909,10.0,9.0,21.0,13.0,22.0,12.0,0.0,34.0,0.0
1664,2018,9-Midland,Female,Hispanic,Birth to Five Years Old,14.0,17.0,5.0,0.0,0.0,3.0,0.0,0.0,36,14,86,6.142857142857142,10.0,10.0,42.0,20.0,35.0,27.0,31.0,62.0,33.33333333333333
1665,2018,9-Midland,Female,Hispanic,Thirteen to Seventeen Years Old,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2,13,639,49.153846153846146,10.0,10.0,29.0,10.0,32.0,7.0,4.0,39.0,9.30232558139535
1666,2018,9-Midland,Female,Other,Birth to Five Years Old,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2.0,6.0,10.0,6.0,2.0,4.0,4.0,0.0,8.0,0.0
1667,2018,9-Midland,Male,African American,Birth to Five Years Old,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,4,8,2.0,8.0,10.0,4.0,8.0,5.0,7.0,2.0,12.0,14.285714285714285
1668,2018,9-Midland,Male,Anglo,Birth to Five Years Old,6.0,13.0,4.0,1.0,4.0,3.0,0.0,0.0,19,12,55,4.583333333333333,10.0,10.0,22.0,18.0,20.0,20.0,19.0,40.0,32.20338983050847
1669,2018,9-Midland,Male,Anglo,Six to Twelve Years Old,2.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,8,8,85,10.625,14.0,14.0,16.0,13.0,15.0,14.0,9.0,29.0,23.684210526315788
1670,2018,9-Midland,Male,Anglo,Thirteen to Seventeen Years Old,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3,18,363,20.166666666666668,8.0,10.0,20.0,14.0,22.0,12.0,3.0,34.0,8.108108108108109
1671,2018,9-Midland,Male,Hispanic,Birth to Five Years Old,22.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,35,29,159,5.482758620689656,10.0,10.0,39.0,31.0,38.0,32.0,30.0,70.0,30.0
1672,2018,9-Midland,Male,Hispanic,Six to Twelve Years Old,11.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,22,23,386,16.782608695652176,14.0,14.0,47.0,23.0,41.0,29.0,20.0,70.0,22.22222222222222
1673,2018,9-Midland,Male,Hispanic,Thirteen to Seventeen Years Old,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5,14,672,48.0,10.0,10.0,23.0,14.0,23.0,14.0,7.0,37.0,15.909090909090908
1674,2018,9-Midland,Male,Other,Birth to Five Years Old,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,14,14.0,2.0,8.0,2.0,3.0,2.0,3.0,0.0,5.0,0.0
1675,2019,1-Lubbock,Female,African American,Birth to Five Years Old,10.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,13,13,106,8.153846153846152,10.0,10.0,14.0,10.0,15.0,9.0,12.0,24.0,33.33333333333333
1676,2019,1-Lubbock,Female,African American,Thirteen to Seventeen Years Old,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,12,468,39.0,8.0,10.0,15.0,9.0,18.0,6.0,0.0,24.0,0.0
1677,2019,1-Lubbock,Female,Anglo,Birth to Five Years Old,3.0,20.0,4.0,1.0,1.0,1.0,0.0,0.0,25,17,69,4.0588235294117645,10.0,10.0,36.0,26.0,35.0,27.0,23.0,62.0,27.058823529411764
1678,2019,1-Lubbock,Female,Anglo,Six to Twelve Years Old,2.0,15.0,1.0,2.0,4.0,1.0,0.0,0.0,15,24,244,10.166666666666666,14.0,14.0,40.0,25.0,40.0,25.0,17.0,65.0,20.73170731707317
1679,2019,1-Lubbock,Female,Hispanic,Birth to Five Years Old,36.0,21.0,6.0,1.0,2.0,1.0,0.0,0.0,62,40,204,5.1,10.0,10.0,64.0,36.0,63.0,37.0,57.0,100.0,36.30573248407643
1680,2019,1-Lubbock,Female,Hispanic,Six to Twelve Years Old,15.0,25.0,0.0,3.0,1.0,0.0,0.0,0.0,41,55,880,16.0,14.0,14.0,62.0,39.0,62.0,39.0,40.0,101.0,28.368794326241137
1681,2019,1-Lubbock,Female,Hispanic,Thirteen to Seventeen Years Old,10.0,15.0,0.0,0.0,3.0,1.0,0.0,0.0,25,34,818,24.058823529411764,10.0,10.0,55.0,21.0,62.0,14.0,25.0,76.0,24.752475247524753
1682,2019,1-Lubbock,Male,African American,Birth to Five Years Old,9.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,14,11,71,6.454545454545454,10.0,10.0,16.0,9.0,16.0,9.0,13.0,25.0,34.21052631578947
1683,2019,1-Lubbock,Male,African American,Six to Twelve Years Old,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7,9,321,35.666666666666664,12.0,14.0,17.0,11.0,19.0,9.0,0.0,28.0,0.0
1684,2019,1-Lubbock,Male,African American,Thirteen to Seventeen Years Old,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,9,607,67.44444444444444,6.0,9.0,16.0,6.0,18.0,4.0,0.0,22.0,0.0
1685,2019,1-Lubbock,Male,Anglo,Birth to Five Years Old,10.0,26.0,9.0,0.0,6.0,4.0,0.0,3.0,38,19,76,4.0,10.0,10.0,36.0,18.0,37.0,17.0,36.0,54.0,40.0
1686,2019,1-Lubbock,Male,Anglo,Six to Twelve Years Old,6.0,20.0,1.0,2.0,5.0,0.0,0.0,1.0,30,24,393,16.375,14.0,14.0,42.0,31.0,48.0,25.0,26.0,73.0,26.262626262626267
1687,2019,1-Lubbock,Male,Hispanic,Birth to Five Years Old,34.0,36.0,14.0,3.0,2.0,2.0,0.0,0.0,77,47,302,6.425531914893617,10.0,10.0,49.0,44.0,53.0,40.0,70.0,93.0,42.944785276073624
1688,2019,1-Lubbock,Male,Hispanic,Six to Twelve Years Old,15.0,29.0,0.0,4.0,4.0,1.0,0.0,1.0,50,50,854,17.08,14.0,14.0,72.0,40.0,74.0,38.0,44.0,112.0,28.205128205128204
1689,2019,1-Lubbock,Male,Hispanic,Thirteen to Seventeen Years Old,2.0,8.0,1.0,3.0,2.0,1.0,0.0,0.0,9,36,1090,30.277777777777782,10.0,10.0,55.0,20.0,60.0,15.0,10.0,75.0,11.76470588235294
1690,2019,1-Lubbock,Male,Other,Birth to Five Years Old,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,7,43,6.142857142857142,8.0,10.0,12.0,12.0,12.0,12.0,0.0,24.0,0.0
1691,2019,1-Lubbock,Male,Other,Six to Twelve Years Old,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,3,19,6.333333333333332,12.0,13.0,7.0,7.0,7.0,7.0,0.0,14.0,0.0
1692,2019,1-Lubbock,Male,Other,Thirteen to Seventeen Years Old,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2,86,43.0,6.0,7.0,10.0,1.0,11.0,0.0,0.0,11.0,0.0
1693,2019,10-El Paso,Female,Hispanic,Birth to Five Years Old,7.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,22,12,53,4.416666666666667,10.0,10.0,9.0,4.0,9.0,4.0,22.0,13.0,62.857142857142854
1694,2019,10-El Paso,Female,Hispanic,Six to Twelve Years Old,3.0,15.0,1.0,3.0,0.0,1.0,0.0,1.0,19,13,178,13.692307692307693,14.0,14.0,14.0,8.0,15.0,7.0,18.0,22.0,45.0
1695,2019,10-El Paso,Male,Hispanic,Birth to Five Years Old,6.0,20.0,2.0,0.0,2.0,2.0,0.0,0.0,25,11,97,8.818181818181818,10.0,10.0,12.0,5.0,12.0,5.0,26.0,17.0,60.46511627906976
1696,2019,10-El Paso,Male,Hispanic,Six to Twelve Years Old,2.0,13.0,1.0,2.0,3.0,0.0,0.0,0.0,16,10,149,14.9,14.0,14.0,14.0,8.0,15.0,7.0,15.0,22.0,40.54054054054054
1697,2019,10-El Paso,Male,Hispanic,Thirteen to Seventeen Years Old,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2,7,349,49.85714285714285,10.0,10.0,16.0,4.0,17.0,3.0,3.0,20.0,13.043478260869565
1698,2019,11-Edinburg,Female,African American,Birth to Five Years Old,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,4,2.0,8.0,9.0,5.0,4.0,5.0,4.0,0.0,9.0,0.0
1699,2019,11-Edinburg,Female,African American,Thirteen to Seventeen Years Old,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,6,6.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1700,2019,11-Edinburg,Female,Anglo,Birth to Five Years Old,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6,7,31,4.428571428571429,10.0,10.0,18.0,16.0,18.0,16.0,6.0,34.0,15.0
1701,2019,11-Edinburg,Female,Anglo,Six to Twelve Years Old,6.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,4,7,125,17.857142857142858,14.0,14.0,11.0,12.0,11.0,12.0,8.0,23.0,25.806451612903224
1702,2019,11-Edinburg,Female,Anglo,Thirteen to Seventeen Years Old,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3,10,278,27.8,10.0,10.0,18.0,12.0,19.0,11.0,3.0,30.0,9.090909090909092
1703,2019,11-Edinburg,Female,Hispanic,Birth to Five Years Old,17.0,42.0,10.0,1.0,2.0,1.0,0.0,0.0,63,47,286,6.085106382978723,10.0,10.0,73.0,57.0,75.0,55.0,59.0,130.0,31.216931216931215
1704,2019,11-Edinburg,Female,Hispanic,Six to Twelve Years Old,8.0,22.0,0.0,7.0,7.0,0.0,0.0,0.0,30,54,1268,23.48148148148148,14.0,14.0,75.0,54.0,76.0,53.0,30.0,129.0,18.867924528301888
1705,2019,11-Edinburg,Female,Hispanic,Thirteen to Seventeen Years Old,5.0,9.0,3.0,7.0,4.0,0.0,0.0,0.0,16,57,2068,36.280701754385966,10.0,10.0,82.0,35.0,92.0,25.0,14.0,117.0,10.687022900763358
1706,2019,11-Edinburg,Male,Anglo,Birth to Five Years Old,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,5,7,24,3.4285714285714284,10.0,10.0,14.0,11.0,14.0,11.0,5.0,25.0,16.666666666666664
1707,2019,11-Edinburg,Male,Anglo,Six to Twelve Years Old,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,7,6,168,28.0,14.0,13.0,15.0,6.0,16.0,5.0,6.0,21.0,22.22222222222222
1708,2019,11-Edinburg,Male,Anglo,Thirteen to Seventeen Years Old,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4,13,395,30.384615384615387,8.0,9.0,16.0,7.0,19.0,4.0,5.0,23.0,17.857142857142858
1709,2019,11-Edinburg,Male,Hispanic,Birth to Five Years Old,22.0,53.0,14.0,3.0,11.0,6.0,1.0,0.0,85,44,361,8.204545454545455,10.0,10.0,63.0,60.0,66.0,57.0,75.0,123.0,37.878787878787875
1710,2019,11-Edinburg,Male,Hispanic,Six to Twelve Years Old,14.0,20.0,2.0,2.0,17.0,2.0,0.0,1.0,40,61,1715,28.114754098360656,14.0,14.0,79.0,64.0,86.0,57.0,34.0,143.0,19.2090395480226
1711,2019,11-Edinburg,Male,Hispanic,Thirteen to Seventeen Years Old,4.0,7.0,0.0,5.0,4.0,1.0,0.0,0.0,14,57,3078,54.0,10.0,10.0,72.0,28.0,82.0,18.0,11.0,100.0,9.90990990990991
1712,2019,2-Abilene,Female,Anglo,Birth to Five Years Old,1.0,26.0,7.0,0.0,2.0,1.0,0.0,1.0,28,30,155,5.166666666666667,10.0,10.0,33.0,36.0,31.0,38.0,27.0,69.0,28.125
1713,2019,2-Abilene,Female,Anglo,Six to Twelve Years Old,5.0,14.0,0.0,2.0,5.0,2.0,0.0,0.0,18,18,264,14.666666666666664,14.0,14.0,40.0,27.0,40.0,27.0,19.0,67.0,22.093023255813954
1714,2019,2-Abilene,Female,Anglo,Thirteen to Seventeen Years Old,2.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,7,13,497,38.230769230769226,10.0,10.0,46.0,14.0,47.0,13.0,5.0,60.0,7.6923076923076925
1715,2019,2-Abilene,Female,Hispanic,Birth to Five Years Old,12.0,4.0,5.0,2.0,1.0,2.0,0.0,0.0,16,16,117,7.3125,10.0,10.0,23.0,26.0,28.0,21.0,16.0,49.0,24.615384615384617
1716,2019,2-Abilene,Female,Hispanic,Six to Twelve Years Old,9.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,14,15,160,10.666666666666666,14.0,14.0,22.0,22.0,21.0,23.0,14.0,44.0,24.137931034482758
1717,2019,2-Abilene,Female,Other,Thirteen to Seventeen Years Old,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4,45,11.25,6.0,9.0,7.0,2.0,7.0,2.0,0.0,9.0,0.0
1718,2019,2-Abilene,Male,African American,Birth to Five Years Old,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,7,62,8.857142857142858,10.0,10.0,15.0,8.0,12.0,11.0,0.0,23.0,0.0
1719,2019,2-Abilene,Male,Anglo,Birth to Five Years Old,7.0,24.0,10.0,1.0,1.0,3.0,0.0,0.0,32,29,152,5.241379310344827,10.0,10.0,36.0,40.0,39.0,37.0,31.0,76.0,28.971962616822427
1720,2019,2-Abilene,Male,Anglo,Six to Twelve Years Old,3.0,9.0,0.0,2.0,3.0,1.0,0.0,0.0,13,17,213,12.529411764705882,14.0,14.0,51.0,32.0,51.0,32.0,12.0,83.0,12.631578947368421
1721,2019,2-Abilene,Male,Hispanic,Birth to Five Years Old,18.0,7.0,4.0,1.0,3.0,4.0,0.0,0.0,26,13,83,6.384615384615384,10.0,10.0,19.0,24.0,21.0,22.0,25.0,43.0,36.76470588235294
1722,2019,2-Abilene,Male,Hispanic,Thirteen to Seventeen Years Old,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,10,445,44.5,8.0,10.0,23.0,11.0,25.0,9.0,2.0,34.0,5.555555555555555
1723,2019,2-Abilene,Male,Other,Birth to Five Years Old,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,4,6,1.5,10.0,10.0,11.0,8.0,11.0,8.0,0.0,19.0,0.0
1724,2019,2-Abilene,Male,Other,Six to Twelve Years Old,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,5,8,111,13.875,10.0,14.0,15.0,7.0,18.0,4.0,0.0,22.0,0.0
1725,2019,3-Arlington,Female,African American,Birth to Five Years Old,20.0,42.0,8.0,2.0,5.0,2.0,0.0,0.0,61,59,570,9.661016949152538,10.0,10.0,46.0,38.0,39.0,45.0,62.0,84.0,42.465753424657535
1726,2019,3-Arlington,Female,African American,Six to Twelve Years Old,7.0,16.0,1.0,4.0,9.0,3.0,0.0,2.0,19,41,827,20.170731707317074,14.0,14.0,71.0,31.0,68.0,34.0,23.0,102.0,18.4
1727,2019,3-Arlington,Female,African American,Thirteen to Seventeen Years Old,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4,46,1884,40.95652173913044,10.0,10.0,62.0,21.0,71.0,12.0,4.0,83.0,4.597701149425287
1728,2019,3-Arlington,Female,Anglo,Birth to Five Years Old,31.0,100.0,25.0,1.0,11.0,6.0,0.0,1.0,122,64,449,7.015625,10.0,10.0,90.0,56.0,87.0,59.0,131.0,146.0,47.292418772563174
1729,2019,3-Arlington,Female,Anglo,Six to Twelve Years Old,22.0,73.0,3.0,5.0,10.0,1.0,0.0,0.0,93,45,455,10.111111111111109,14.0,14.0,91.0,70.0,102.0,59.0,95.0,161.0,37.109375
1730,2019,3-Arlington,Female,Anglo,Thirteen to Seventeen Years Old,5.0,23.0,0.0,3.0,5.0,0.0,0.0,0.0,23,52,1399,26.903846153846153,10.0,10.0,99.0,55.0,108.0,46.0,28.0,154.0,15.384615384615385
1731,2019,3-Arlington,Female,Hispanic,Birth to Five Years Old,59.0,22.0,11.0,3.0,2.0,1.0,0.0,0.0,73,57,380,6.666666666666668,10.0,10.0,60.0,44.0,61.0,43.0,81.0,104.0,43.78378378378379
1732,2019,3-Arlington,Female,Hispanic,Six to Twelve Years Old,39.0,17.0,1.0,3.0,1.0,3.0,0.0,0.0,42,37,504,13.621621621621617,14.0,14.0,68.0,33.0,62.0,39.0,56.0,101.0,35.6687898089172
1733,2019,3-Arlington,Female,Hispanic,Thirteen to Seventeen Years Old,11.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,16,42,1400,33.333333333333336,10.0,10.0,65.0,20.0,68.0,17.0,14.0,85.0,14.14141414141414
1734,2019,3-Arlington,Female,Other,Birth to Five Years Old,37.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,29,20,131,6.55,10.0,10.0,35.0,23.0,33.0,25.0,0.0,58.0,0.0
1735,2019,3-Arlington,Female,Other,Six to Twelve Years Old,11.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,11,8,104,13.0,14.0,14.0,31.0,15.0,30.0,16.0,0.0,46.0,0.0
1736,2019,3-Arlington,Female,Other,Thirteen to Seventeen Years Old,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,5,153,30.6,8.0,10.0,23.0,11.0,27.0,7.0,0.0,34.0,0.0
1737,2019,3-Arlington,Male,African American,Birth to Five Years Old,45.0,49.0,14.0,0.0,3.0,8.0,0.0,2.0,95,77,693,9.0,10.0,10.0,61.0,39.0,60.0,40.0,94.0,100.0,48.45360824742268
1738,2019,3-Arlington,Male,African American,Six to Twelve Years Old,15.0,17.0,1.0,9.0,11.0,3.0,0.0,0.0,33,67,1557,23.23880597014925,14.0,14.0,84.0,32.0,79.0,37.0,32.0,116.0,21.62162162162162
1739,2019,3-Arlington,Male,African American,Thirteen to Seventeen Years Old,7.0,5.0,1.0,4.0,3.0,2.0,0.0,0.0,9,66,2610,39.54545454545455,10.0,10.0,67.0,20.0,72.0,15.0,12.0,87.0,12.121212121212121
1740,2019,3-Arlington,Male,Anglo,Birth to Five Years Old,31.0,113.0,23.0,3.0,12.0,7.0,0.0,2.0,132,75,481,6.413333333333332,10.0,10.0,88.0,58.0,90.0,56.0,144.0,146.0,49.6551724137931
1741,2019,3-Arlington,Male,Anglo,Six to Twelve Years Old,13.0,64.0,1.0,9.0,23.0,2.0,0.0,2.0,76,69,1093,15.840579710144928,14.0,14.0,102.0,69.0,112.0,59.0,77.0,171.0,31.048387096774192
1742,2019,3-Arlington,Male,Anglo,Thirteen to Seventeen Years Old,7.0,10.0,1.0,5.0,6.0,0.0,0.0,0.0,19,64,2512,39.25,10.0,10.0,116.0,34.0,121.0,29.0,17.0,150.0,10.179640718562874
1743,2019,3-Arlington,Male,Hispanic,Birth to Five Years Old,71.0,38.0,14.0,2.0,3.0,2.0,0.0,2.0,95,48,395,8.229166666666666,10.0,10.0,61.0,29.0,61.0,29.0,109.0,90.0,54.773869346733676
1744,2019,3-Arlington,Male,Hispanic,Six to Twelve Years Old,25.0,15.0,0.0,5.0,8.0,2.0,0.0,0.0,36,55,1181,21.472727272727273,14.0,14.0,84.0,39.0,86.0,37.0,40.0,123.0,24.539877300613497
1745,2019,3-Arlington,Male,Hispanic,Thirteen to Seventeen Years Old,6.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,9,30,1329,44.3,10.0,10.0,56.0,21.0,61.0,16.0,9.0,77.0,10.465116279069768
1746,2019,3-Arlington,Male,Other,Birth to Five Years Old,41.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,35,21,181,8.619047619047619,10.0,10.0,33.0,24.0,32.0,25.0,0.0,57.0,0.0
1747,2019,3-Arlington,Male,Other,Six to Twelve Years Old,12.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,10,18,340,18.88888888888889,14.0,14.0,40.0,17.0,39.0,18.0,0.0,57.0,0.0
1748,2019,3-Arlington,Male,Other,Thirteen to Seventeen Years Old,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,11,779,70.81818181818181,10.0,10.0,25.0,6.0,26.0,5.0,0.0,31.0,0.0
1749,2019,4-Tyler,Female,African American,Birth to Five Years Old,6.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,13,14,89,6.357142857142858,10.0,10.0,26.0,31.0,27.0,30.0,14.0,57.0,19.718309859154928
1750,2019,4-Tyler,Female,African American,Six to Twelve Years Old,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4,16,240,15.0,14.0,14.0,24.0,28.0,26.0,26.0,0.0,52.0,0.0
1751,2019,4-Tyler,Female,Anglo,Birth to Five Years Old,9.0,53.0,11.0,0.0,6.0,4.0,0.0,1.0,60,37,261,7.054054054054054,10.0,10.0,85.0,64.0,84.0,65.0,62.0,149.0,29.383886255924168
1752,2019,4-Tyler,Female,Anglo,Six to Twelve Years Old,4.0,24.0,0.0,4.0,2.0,0.0,0.0,0.0,32,38,526,13.842105263157894,14.0,14.0,73.0,64.0,78.0,59.0,28.0,137.0,16.969696969696972
1753,2019,4-Tyler,Female,Anglo,Thirteen to Seventeen Years Old,3.0,10.0,1.0,5.0,2.0,0.0,0.0,0.0,12,19,363,19.105263157894736,10.0,10.0,55.0,28.0,60.0,23.0,13.0,83.0,13.541666666666666
1754,2019,4-Tyler,Female,Hispanic,Birth to Five Years Old,12.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12,8,61,7.625,10.0,10.0,15.0,27.0,15.0,27.0,13.0,42.0,23.636363636363637
1755,2019,4-Tyler,Female,Hispanic,Thirteen to Seventeen Years Old,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,7,399,57.0,8.0,10.0,19.0,7.0,21.0,5.0,0.0,26.0,0.0
1756,2019,4-Tyler,Female,Other,Birth to Five Years Old,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13,15,80,5.333333333333333,10.0,10.0,22.0,18.0,23.0,17.0,0.0,40.0,0.0
