Fiscal Year,Region Code,Region,Confirmed Victims,Gender,Race/Ethnicity,Age,Victims
2016,002,2-Abilene,Not Confirmed,Unknown,Other,5,1
2016,002,2-Abilene,Not Confirmed,Unknown,Other,Unknown,7
2016,002,2-Abilene,Confirmed Victim,Female,African American,0,27
2016,002,2-Abilene,Confirmed Victim,Female,African American,1,13
2016,002,2-Abilene,Confirmed Victim,Female,African American,10,6
2016,002,2-Abilene,Confirmed Victim,Female,African American,11,5
2016,002,2-Abilene,Confirmed Victim,Female,African American,12,10
2016,002,2-Abilene,Confirmed Victim,Female,African American,13,5
2016,002,2-Abilene,Confirmed Victim,Female,African American,14,4
2016,002,2-Abilene,Confirmed Victim,Female,African American,15,1
2016,002,2-Abilene,Confirmed Victim,Female,African American,16,1
2016,002,2-Abilene,Confirmed Victim,Female,African American,17,2
2016,002,2-Abilene,Confirmed Victim,Female,African American,2,8
2016,002,2-Abilene,Confirmed Victim,Female,African American,3,9
2016,002,2-Abilene,Confirmed Victim,Female,African American,4,9
2016,002,2-Abilene,Confirmed Victim,Female,African American,5,13
2016,002,2-Abilene,Confirmed Victim,Female,African American,6,5
2016,002,2-Abilene,Confirmed Victim,Female,African American,7,7
2016,002,2-Abilene,Confirmed Victim,Female,African American,8,5
2016,002,2-Abilene,Confirmed Victim,Female,African American,9,2
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,0,92
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,1,42
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,10,21
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,11,22
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,12,34
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,13,29
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,14,35
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,15,28
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,16,9
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,17,8
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,2,45
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,3,46
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,4,34
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,5,43
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,6,34
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,7,32
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,8,33
2016,002,2-Abilene,Confirmed Victim,Female,Anglo,9,27
2016,002,2-Abilene,Confirmed Victim,Female,Asian,2,1
2016,002,2-Abilene,Confirmed Victim,Female,Asian,6,1
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,0,50
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,1,26
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,10,31
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,11,15
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,12,19
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,13,15
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,14,14
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,15,12
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,16,8
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,17,5
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,2,26
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,3,23
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,4,20
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,5,23
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,6,22
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,7,21
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,8,13
2016,002,2-Abilene,Confirmed Victim,Female,Hispanic,9,22
2016,002,2-Abilene,Confirmed Victim,Female,Native American,1,1
2016,002,2-Abilene,Confirmed Victim,Female,Native American,10,1
2016,002,2-Abilene,Confirmed Victim,Female,Native American,13,1
2016,002,2-Abilene,Confirmed Victim,Female,Other,0,17
2016,002,2-Abilene,Confirmed Victim,Female,Other,1,8
2016,002,2-Abilene,Confirmed Victim,Female,Other,10,3
2016,002,2-Abilene,Confirmed Victim,Female,Other,11,3
2016,002,2-Abilene,Confirmed Victim,Female,Other,12,1
2016,002,2-Abilene,Confirmed Victim,Female,Other,13,5
2016,002,2-Abilene,Confirmed Victim,Female,Other,14,3
2016,002,2-Abilene,Confirmed Victim,Female,Other,15,1
2016,002,2-Abilene,Confirmed Victim,Female,Other,2,5
2016,002,2-Abilene,Confirmed Victim,Female,Other,3,5
2016,002,2-Abilene,Confirmed Victim,Female,Other,4,7
2016,002,2-Abilene,Confirmed Victim,Female,Other,5,9
2016,002,2-Abilene,Confirmed Victim,Female,Other,6,7
2016,002,2-Abilene,Confirmed Victim,Female,Other,7,9
2016,002,2-Abilene,Confirmed Victim,Female,Other,9,2
2016,002,2-Abilene,Confirmed Victim,Male,African American,0,14
2016,002,2-Abilene,Confirmed Victim,Male,African American,1,5
2016,002,2-Abilene,Confirmed Victim,Male,African American,10,4
2016,002,2-Abilene,Confirmed Victim,Male,African American,11,4
2016,002,2-Abilene,Confirmed Victim,Male,African American,12,2
2016,002,2-Abilene,Confirmed Victim,Male,African American,13,4
2016,002,2-Abilene,Confirmed Victim,Male,African American,14,5
2016,002,2-Abilene,Confirmed Victim,Male,African American,15,1
2016,002,2-Abilene,Confirmed Victim,Male,African American,16,2
2016,002,2-Abilene,Confirmed Victim,Male,African American,2,8
2016,002,2-Abilene,Confirmed Victim,Male,African American,3,9
2016,002,2-Abilene,Confirmed Victim,Male,African American,4,6
2016,002,2-Abilene,Confirmed Victim,Male,African American,5,3
2016,002,2-Abilene,Confirmed Victim,Male,African American,7,6
2016,002,2-Abilene,Confirmed Victim,Male,African American,8,2
2016,002,2-Abilene,Confirmed Victim,Male,African American,9,3
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,0,110
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,1,61
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,10,35
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,11,32
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,12,14
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,13,26
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,14,16
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,15,14
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,16,11
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,17,10
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,2,55
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,3,42
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,4,35
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,5,43
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,6,34
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,7,38
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,8,37
2016,002,2-Abilene,Confirmed Victim,Male,Anglo,9,31
2016,002,2-Abilene,Confirmed Victim,Male,Asian,0,1
2016,002,2-Abilene,Confirmed Victim,Male,Asian,11,1
2016,002,2-Abilene,Confirmed Victim,Male,Asian,16,1
2016,002,2-Abilene,Confirmed Victim,Male,Asian,8,1
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,0,65
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,1,38
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,10,11
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,11,10
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,12,13
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,13,7
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,14,8
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,15,4
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,16,4
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,17,3
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,2,26
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,3,29
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,4,19
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,5,18
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,6,16
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,7,18
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,8,14
2016,002,2-Abilene,Confirmed Victim,Male,Hispanic,9,18
2016,002,2-Abilene,Confirmed Victim,Male,Other,0,17
2016,002,2-Abilene,Confirmed Victim,Male,Other,1,10
2016,002,2-Abilene,Confirmed Victim,Male,Other,10,4
2016,002,2-Abilene,Confirmed Victim,Male,Other,11,2
2016,002,2-Abilene,Confirmed Victim,Male,Other,12,4
2016,002,2-Abilene,Confirmed Victim,Male,Other,13,1
2016,002,2-Abilene,Confirmed Victim,Male,Other,14,2
2016,002,2-Abilene,Confirmed Victim,Male,Other,15,1
2016,002,2-Abilene,Confirmed Victim,Male,Other,16,2
2016,002,2-Abilene,Confirmed Victim,Male,Other,2,5
2016,002,2-Abilene,Confirmed Victim,Male,Other,3,8
2016,002,2-Abilene,Confirmed Victim,Male,Other,4,4
2016,002,2-Abilene,Confirmed Victim,Male,Other,5,6
2016,002,2-Abilene,Confirmed Victim,Male,Other,6,4
2016,002,2-Abilene,Confirmed Victim,Male,Other,7,4
2016,002,2-Abilene,Confirmed Victim,Male,Other,8,3
2016,002,2-Abilene,Confirmed Victim,Male,Other,9,7
2016,002,2-Abilene,Confirmed Victim,Unknown,Anglo,0,1
2016,002,2-Abilene,Confirmed Victim,Unknown,Hispanic,11,1
2016,002,2-Abilene,Confirmed Victim,Unknown,Hispanic,8,1
2016,002,2-Abilene,Confirmed Victim,Unknown,Other,0,1
2016,002,2-Abilene,Confirmed Victim,Unknown,Other,11,1
2016,003,3-Arlington,Not Confirmed,Female,African American,0,619
2016,003,3-Arlington,Not Confirmed,Female,African American,1,495
2016,003,3-Arlington,Not Confirmed,Female,African American,10,309
2016,003,3-Arlington,Not Confirmed,Female,African American,11,251
2016,003,3-Arlington,Not Confirmed,Female,African American,12,268
2016,003,3-Arlington,Not Confirmed,Female,African American,13,257
2016,003,3-Arlington,Not Confirmed,Female,African American,14,210
2016,003,3-Arlington,Not Confirmed,Female,African American,15,235
2016,003,3-Arlington,Not Confirmed,Female,African American,16,236
2016,003,3-Arlington,Not Confirmed,Female,African American,17,157
2016,003,3-Arlington,Not Confirmed,Female,African American,18,4
2016,003,3-Arlington,Not Confirmed,Female,African American,2,476
2016,003,3-Arlington,Not Confirmed,Female,African American,3,477
2016,003,3-Arlington,Not Confirmed,Female,African American,4,447
2016,003,3-Arlington,Not Confirmed,Female,African American,5,525
2016,003,3-Arlington,Not Confirmed,Female,African American,6,374
2016,003,3-Arlington,Not Confirmed,Female,African American,7,404
2016,003,3-Arlington,Not Confirmed,Female,African American,8,359
2016,003,3-Arlington,Not Confirmed,Female,African American,9,329
2016,003,3-Arlington,Not Confirmed,Female,African American,Over 18,13
2016,003,3-Arlington,Not Confirmed,Female,African American,Unknown,2
2016,003,3-Arlington,Not Confirmed,Female,Anglo,0,714
2016,003,3-Arlington,Not Confirmed,Female,Anglo,1,551
2016,003,3-Arlington,Not Confirmed,Female,Anglo,10,348
2016,003,3-Arlington,Not Confirmed,Female,Anglo,11,366
2016,003,3-Arlington,Not Confirmed,Female,Anglo,12,329
2016,003,3-Arlington,Not Confirmed,Female,Anglo,13,384
2016,003,3-Arlington,Not Confirmed,Female,Anglo,14,353
2016,003,3-Arlington,Not Confirmed,Female,Anglo,15,367
2016,003,3-Arlington,Not Confirmed,Female,Anglo,16,331
2016,003,3-Arlington,Not Confirmed,Female,Anglo,17,210
2016,003,3-Arlington,Not Confirmed,Female,Anglo,18,3
2016,003,3-Arlington,Not Confirmed,Female,Anglo,2,528
2016,003,3-Arlington,Not Confirmed,Female,Anglo,3,630
2016,003,3-Arlington,Not Confirmed,Female,Anglo,4,609
2016,003,3-Arlington,Not Confirmed,Female,Anglo,5,614
2016,003,3-Arlington,Not Confirmed,Female,Anglo,6,485
2016,003,3-Arlington,Not Confirmed,Female,Anglo,7,501
2016,003,3-Arlington,Not Confirmed,Female,Anglo,8,440
2016,003,3-Arlington,Not Confirmed,Female,Anglo,9,396
2016,003,3-Arlington,Not Confirmed,Female,Anglo,Over 18,7
2016,003,3-Arlington,Not Confirmed,Female,Asian,0,27
2016,003,3-Arlington,Not Confirmed,Female,Asian,1,12
2016,003,3-Arlington,Not Confirmed,Female,Asian,10,14
2016,003,3-Arlington,Not Confirmed,Female,Asian,11,13
2016,003,3-Arlington,Not Confirmed,Female,Asian,12,10
2016,003,3-Arlington,Not Confirmed,Female,Asian,13,10
2016,003,3-Arlington,Not Confirmed,Female,Asian,14,9
2016,003,3-Arlington,Not Confirmed,Female,Asian,15,12
2016,003,3-Arlington,Not Confirmed,Female,Asian,16,8
2016,003,3-Arlington,Not Confirmed,Female,Asian,17,11
2016,003,3-Arlington,Not Confirmed,Female,Asian,2,24
2016,003,3-Arlington,Not Confirmed,Female,Asian,3,18
2016,003,3-Arlington,Not Confirmed,Female,Asian,4,20
2016,003,3-Arlington,Not Confirmed,Female,Asian,5,19
2016,003,3-Arlington,Not Confirmed,Female,Asian,6,19
2016,003,3-Arlington,Not Confirmed,Female,Asian,7,13
2016,003,3-Arlington,Not Confirmed,Female,Asian,8,12
2016,003,3-Arlington,Not Confirmed,Female,Asian,9,12
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,0,583
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,1,473
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,10,361
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,11,296
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,12,326
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,13,297
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,14,320
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,15,303
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,16,228
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,17,159
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,18,3
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,2,521
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,3,509
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,4,529
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,5,611
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,6,518
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,7,414
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,8,386
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,9,392
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,Over 18,13
2016,003,3-Arlington,Not Confirmed,Female,Hispanic,Unknown,2
2016,003,3-Arlington,Not Confirmed,Female,Native American,0,2
2016,003,3-Arlington,Not Confirmed,Female,Native American,1,1
2016,003,3-Arlington,Not Confirmed,Female,Native American,10,2
2016,003,3-Arlington,Not Confirmed,Female,Native American,11,3
2016,003,3-Arlington,Not Confirmed,Female,Native American,12,2
2016,003,3-Arlington,Not Confirmed,Female,Native American,13,3
2016,003,3-Arlington,Not Confirmed,Female,Native American,14,4
2016,003,3-Arlington,Not Confirmed,Female,Native American,16,2
2016,003,3-Arlington,Not Confirmed,Female,Native American,17,1
2016,003,3-Arlington,Not Confirmed,Female,Native American,2,1
2016,003,3-Arlington,Not Confirmed,Female,Native American,3,2
2016,003,3-Arlington,Not Confirmed,Female,Native American,4,2
2016,003,3-Arlington,Not Confirmed,Female,Native American,5,2
2016,003,3-Arlington,Not Confirmed,Female,Native American,6,1
2016,003,3-Arlington,Not Confirmed,Female,Native American,7,3
2016,003,3-Arlington,Not Confirmed,Female,Native American,8,4
2016,003,3-Arlington,Not Confirmed,Female,Native American,9,4
2016,003,3-Arlington,Not Confirmed,Female,Other,0,213
2016,003,3-Arlington,Not Confirmed,Female,Other,1,147
2016,003,3-Arlington,Not Confirmed,Female,Other,10,58
2016,003,3-Arlington,Not Confirmed,Female,Other,11,54
2016,003,3-Arlington,Not Confirmed,Female,Other,12,56
2016,003,3-Arlington,Not Confirmed,Female,Other,13,65
2016,003,3-Arlington,Not Confirmed,Female,Other,14,66
2016,003,3-Arlington,Not Confirmed,Female,Other,15,62
2016,003,3-Arlington,Not Confirmed,Female,Other,16,47
2016,003,3-Arlington,Not Confirmed,Female,Other,17,34
2016,003,3-Arlington,Not Confirmed,Female,Other,2,130
2016,003,3-Arlington,Not Confirmed,Female,Other,3,157
2016,003,3-Arlington,Not Confirmed,Female,Other,4,143
2016,003,3-Arlington,Not Confirmed,Female,Other,5,151
2016,003,3-Arlington,Not Confirmed,Female,Other,6,119
2016,003,3-Arlington,Not Confirmed,Female,Other,7,100
2016,003,3-Arlington,Not Confirmed,Female,Other,8,91
2016,003,3-Arlington,Not Confirmed,Female,Other,9,88
2016,003,3-Arlington,Not Confirmed,Female,Other,Over 18,1
2016,003,3-Arlington,Not Confirmed,Female,Other,Unknown,13
2016,003,3-Arlington,Not Confirmed,Male,African American,0,638
2016,003,3-Arlington,Not Confirmed,Male,African American,1,487
2016,003,3-Arlington,Not Confirmed,Male,African American,10,307
2016,003,3-Arlington,Not Confirmed,Male,African American,11,268
2016,003,3-Arlington,Not Confirmed,Male,African American,12,213
2016,003,3-Arlington,Not Confirmed,Male,African American,13,206
2016,003,3-Arlington,Not Confirmed,Male,African American,14,212
2016,003,3-Arlington,Not Confirmed,Male,African American,15,182
2016,003,3-Arlington,Not Confirmed,Male,African American,16,163
2016,003,3-Arlington,Not Confirmed,Male,African American,17,95
2016,003,3-Arlington,Not Confirmed,Male,African American,18,3
2016,003,3-Arlington,Not Confirmed,Male,African American,2,464
2016,003,3-Arlington,Not Confirmed,Male,African American,3,469
2016,003,3-Arlington,Not Confirmed,Male,African American,4,521
2016,003,3-Arlington,Not Confirmed,Male,African American,5,588
2016,003,3-Arlington,Not Confirmed,Male,African American,6,475
2016,003,3-Arlington,Not Confirmed,Male,African American,7,425
2016,003,3-Arlington,Not Confirmed,Male,African American,8,374
2016,003,3-Arlington,Not Confirmed,Male,African American,9,329
2016,003,3-Arlington,Not Confirmed,Male,African American,Over 18,14
2016,003,3-Arlington,Not Confirmed,Male,African American,Unknown,2
2016,003,3-Arlington,Not Confirmed,Male,Anglo,0,750
2016,003,3-Arlington,Not Confirmed,Male,Anglo,1,553
2016,003,3-Arlington,Not Confirmed,Male,Anglo,10,388
2016,003,3-Arlington,Not Confirmed,Male,Anglo,11,334
2016,003,3-Arlington,Not Confirmed,Male,Anglo,12,289
2016,003,3-Arlington,Not Confirmed,Male,Anglo,13,304
2016,003,3-Arlington,Not Confirmed,Male,Anglo,14,248
2016,003,3-Arlington,Not Confirmed,Male,Anglo,15,236
2016,003,3-Arlington,Not Confirmed,Male,Anglo,16,218
2016,003,3-Arlington,Not Confirmed,Male,Anglo,17,135
2016,003,3-Arlington,Not Confirmed,Male,Anglo,18,6
2016,003,3-Arlington,Not Confirmed,Male,Anglo,2,621
2016,003,3-Arlington,Not Confirmed,Male,Anglo,3,636
2016,003,3-Arlington,Not Confirmed,Male,Anglo,4,615
2016,003,3-Arlington,Not Confirmed,Male,Anglo,5,669
2016,003,3-Arlington,Not Confirmed,Male,Anglo,6,535
2016,003,3-Arlington,Not Confirmed,Male,Anglo,7,555
2016,003,3-Arlington,Not Confirmed,Male,Anglo,8,506
2016,003,3-Arlington,Not Confirmed,Male,Anglo,9,475
2016,003,3-Arlington,Not Confirmed,Male,Anglo,Over 18,9
2016,003,3-Arlington,Not Confirmed,Male,Anglo,Unknown,1
2016,003,3-Arlington,Not Confirmed,Male,Asian,0,18
2016,003,3-Arlington,Not Confirmed,Male,Asian,1,19
2016,003,3-Arlington,Not Confirmed,Male,Asian,10,9
2016,003,3-Arlington,Not Confirmed,Male,Asian,11,9
2016,003,3-Arlington,Not Confirmed,Male,Asian,12,12
2016,003,3-Arlington,Not Confirmed,Male,Asian,13,6
2016,003,3-Arlington,Not Confirmed,Male,Asian,14,12
2016,003,3-Arlington,Not Confirmed,Male,Asian,15,6
2016,003,3-Arlington,Not Confirmed,Male,Asian,16,7
2016,003,3-Arlington,Not Confirmed,Male,Asian,17,3
2016,003,3-Arlington,Not Confirmed,Male,Asian,2,12
2016,003,3-Arlington,Not Confirmed,Male,Asian,3,20
2016,003,3-Arlington,Not Confirmed,Male,Asian,4,28
2016,003,3-Arlington,Not Confirmed,Male,Asian,5,28
2016,003,3-Arlington,Not Confirmed,Male,Asian,6,28
2016,003,3-Arlington,Not Confirmed,Male,Asian,7,14
2016,003,3-Arlington,Not Confirmed,Male,Asian,8,13
2016,003,3-Arlington,Not Confirmed,Male,Asian,9,8
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,0,592
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,1,536
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,10,331
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,11,277
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,12,231
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,13,225
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,14,184
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,15,184
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,16,143
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,17,92
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,18,4
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,2,522
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,3,551
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,4,587
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,5,656
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,6,548
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,7,514
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,8,442
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,9,389
2016,003,3-Arlington,Not Confirmed,Male,Hispanic,Over 18,16
2016,003,3-Arlington,Not Confirmed,Male,Native American,0,5
2016,003,3-Arlington,Not Confirmed,Male,Native American,1,6
2016,003,3-Arlington,Not Confirmed,Male,Native American,10,2
2016,003,3-Arlington,Not Confirmed,Male,Native American,11,2
2016,003,3-Arlington,Not Confirmed,Male,Native American,12,1
2016,003,3-Arlington,Not Confirmed,Male,Native American,13,2
2016,003,3-Arlington,Not Confirmed,Male,Native American,14,1
2016,003,3-Arlington,Not Confirmed,Male,Native American,15,1
2016,003,3-Arlington,Not Confirmed,Male,Native American,16,1
2016,003,3-Arlington,Not Confirmed,Male,Native American,2,2
2016,003,3-Arlington,Not Confirmed,Male,Native American,3,4
2016,003,3-Arlington,Not Confirmed,Male,Native American,4,3
2016,003,3-Arlington,Not Confirmed,Male,Native American,5,6
2016,003,3-Arlington,Not Confirmed,Male,Native American,6,5
2016,003,3-Arlington,Not Confirmed,Male,Native American,7,4
2016,003,3-Arlington,Not Confirmed,Male,Native American,8,2
2016,003,3-Arlington,Not Confirmed,Male,Native American,9,5
2016,003,3-Arlington,Not Confirmed,Male,Other,0,206
2016,003,3-Arlington,Not Confirmed,Male,Other,1,167
2016,003,3-Arlington,Not Confirmed,Male,Other,10,64
2016,003,3-Arlington,Not Confirmed,Male,Other,11,54
2016,003,3-Arlington,Not Confirmed,Male,Other,12,69
2016,003,3-Arlington,Not Confirmed,Male,Other,13,51
2016,003,3-Arlington,Not Confirmed,Male,Other,14,47
2016,003,3-Arlington,Not Confirmed,Male,Other,15,30
2016,003,3-Arlington,Not Confirmed,Male,Other,16,38
2016,003,3-Arlington,Not Confirmed,Male,Other,17,18
2016,003,3-Arlington,Not Confirmed,Male,Other,18,2
